visit_id,ship_id,name_as_written,date_from,date_to,date_confidence,anchorage,region,flag,flag_basis,purpose,outcome,visit_type,n_records,excerpt,citations,sources_disagree,status
,jackal,Jackal,1793,1793,year,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Jackal, 1793: Bodega 1793","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Jackal, 1793'"", ""note"": ""sailing schedule: Bodega 1793""}]",,draft
,prince lee boo,Prince Lee Boo,1793-03,1793-03,inferred,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Prince Lee Boo, 1793: Bodega 1793-03","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Prince Lee Boo, 1793'"", ""note"": ""sailing schedule: Bodega 1793-03""}]",,draft
,prince lee boo,Prince Lee Boo,1793,1793,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Prince Lee Boo, 1793: Monterey 1793","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Prince Lee Boo, 1793'"", ""note"": ""sailing schedule: Monterey 1793""}]",,draft
,prince lee boo,Prince Lee Boo,1793,1793,year,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Prince Lee Boo, 1793: Bodega 1793","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Prince Lee Boo, 1793'"", ""note"": ""sailing schedule: Bodega 1793""}]",,draft
,phoenix,Phoenix,1795,1795,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Phoenix, 1795: Santa Bárbara 1795","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Phoenix, 1795'"", ""note"": ""sailing schedule: Santa Bárbara 1795""}]",,draft
,eliza,Eliza,1799,1799,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Eliza, 1799: San Francisco 1799","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Eliza, 1799'"", ""note"": ""sailing schedule: San Francisco 1799""}]",,draft
,eliza,Eliza,1799,1799,year,San Blas,baja,,,otter,arrived,port-call?,1,"[Ogden itinerary] Eliza, 1799: San Blas 1799","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Eliza, 1799'"", ""note"": ""sailing schedule: San Blas 1799""}]",,draft
,enterprise,Enterprise,1801-01-08,1801-01-08,exact,San Blas,baja,,,otter,arrived,port-call?,1,"[Ogden itinerary] Enterprise, 1801: San Blas 1801-01-08","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Enterprise, 1801'"", ""note"": ""sailing schedule: San Blas 1801-01-08""}]",,draft
,enterprise,Enterprise,1801,1801,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Enterprise, 1801: San Diego 1801","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Enterprise, 1801'"", ""note"": ""sailing schedule: San Diego 1801""}]",,draft
,enterprise,Enterprise,1801,1801,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Enterprise, 1801: San Quintín 1801","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Enterprise, 1801'"", ""note"": ""sailing schedule: San Quintín 1801""}]",,draft
,o’ cain,O’ Cain,1803,1803,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] O’ Cain, 1803-1804: San Diego 1803","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'O’ Cain, 1803-1804'"", ""note"": ""sailing schedule: San Diego 1803""}]",,draft
,o’ cain,O’ Cain,1804-03-26,1804-03-26,exact,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] O’ Cain, 1803-1804: San Quintín 1804-03-26","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'O’ Cain, 1803-1804'"", ""note"": ""sailing schedule: San Quintín 1804-03-26""}]",,draft
,actwo,Actwo,1805,1805,year,San Blas,baja,,,otter,arrived,port-call?,1,"[Ogden itinerary] Actwo, 1805: San Blas 1805","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Actwo, 1805'"", ""note"": ""sailing schedule: San Blas 1805""}]",,draft
,actwo,Actwo,1805,1805,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Actwo, 1805: Monterey 1805","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Actwo, 1805'"", ""note"": ""sailing schedule: Monterey 1805""}]",,draft
,actwo,Actwo,1805,1805,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Actwo, 1805: San Francisco 1805","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Actwo, 1805'"", ""note"": ""sailing schedule: San Francisco 1805""}]",,draft
,liclipse,Liclipse,1806,1806,year,San Juan Capistrano,alta,,,otter,arrived,offshore-presence,1,"[Ogden itinerary] Liclipse, 1806: San Juan Capistrano 1806","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Liclipse, 1806'"", ""note"": ""sailing schedule: San Juan Capistrano 1806""}]",,draft
,liclipse,Liclipse,1806,1806,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Liclipse, 1806: San Diego 1806","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Liclipse, 1806'"", ""note"": ""sailing schedule: San Diego 1806""}]",,draft
,liclipse,Liclipse,1806,1806,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Liclipse, 1806: San Quintín 1806","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Liclipse, 1806'"", ""note"": ""sailing schedule: San Quintín 1806""}]",,draft
,o’cain,O’Cain,1806,1806,year,Trinidad,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] O’Cain, 1806: Trinidad 1806","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'O’Cain, 1806'"", ""note"": ""sailing schedule: Trinidad 1806""}]",,draft
,o’cain,O’Cain,1806,1806,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] O’Cain, 1806: San Quintín 1806","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'O’Cain, 1806'"", ""note"": ""sailing schedule: San Quintín 1806""}]",,draft
,tamana,Tamana,1806,1806,year,San Luis Obispo,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Tamana, 1806: San Luis Obispo 1806","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Tamana, 1806'"", ""note"": ""sailing schedule: San Luis Obispo 1806""}]",,draft
,tamana,Tamana,1806,1806,year,San Pedro,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Tamana, 1806: San Pedro 1806","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Tamana, 1806'"", ""note"": ""sailing schedule: San Pedro 1806""}]",,draft
,mercury,Mercury,1806,1806,year,San Luis Obispo,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Mercury, 1806-1807: San Luis Obispo 1806","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Mercury, 1806-1807'"", ""note"": ""sailing schedule: San Luis Obispo 1806""}]",,draft
,mercury,Mercury,1806,1806,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Mercury, 1806-1807: Santa Bárbara 1806","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Mercury, 1806-1807'"", ""note"": ""sailing schedule: Santa Bárbara 1806""}]",,draft
,mercury,Mercury,1806,1806,year,San Juan Capistrano,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Mercury, 1806-1807: San Juan Capistrano 1806","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Mercury, 1806-1807'"", ""note"": ""sailing schedule: San Juan Capistrano 1806""}]",,draft
,actwwo,Actwwo,1807,1807,year,San Blas,baja,,,otter,arrived,port-call?,1,"[Ogden itinerary] Actwwo, 1807: San Blas 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Actwwo, 1807'"", ""note"": ""sailing schedule: San Blas 1807""}]",,draft
,actwwo,Actwwo,1807,1807,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Actwwo, 1807: Monterey 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Actwwo, 1807'"", ""note"": ""sailing schedule: Monterey 1807""}]",,draft
,actwwo,Actwwo,1807,1807,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Actwwo, 1807: San Francisco 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Actwwo, 1807'"", ""note"": ""sailing schedule: San Francisco 1807""}]",,draft
,actwwo,Actwwo,1807-07-01,1807-07-01,exact,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Actwwo, 1807: Santa Bárbara 1807-07-01","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Actwwo, 1807'"", ""note"": ""sailing schedule: Santa Bárbara 1807-07-01""}]",,draft
,actwwo,Actwwo,1807,1807,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Actwwo, 1807: San Diego 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Actwwo, 1807'"", ""note"": ""sailing schedule: San Diego 1807""}]",,draft
,o’cain,O’Cain,1807,1807,year,San Pedro,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] O’Cain, 1807: San Pedro 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'O’Cain, 1807'"", ""note"": ""sailing schedule: San Pedro 1807""}]",,draft
,o’cain,O’Cain,1807,1807,year,Santa Catalina I.,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] O’Cain, 1807: Santa Catalina I. 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'O’Cain, 1807'"", ""note"": ""sailing schedule: Santa Catalina I. 1807""}]",,draft
,o’cain,O’Cain,1807,1807,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] O’Cain, 1807: San Quintín 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'O’Cain, 1807'"", ""note"": ""sailing schedule: San Quintín 1807""}]",,draft
,peacock,Peacock,1807,1807,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Peacock, 1807: San Quintín 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Peacock, 1807'"", ""note"": ""sailing schedule: San Quintín 1807""}]",,draft
,peacock,Peacock,1807,1807,year,San Blas,baja,,,otter,arrived,port-call?,1,"[Ogden itinerary] Peacock, 1807: San Blas 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Peacock, 1807'"", ""note"": ""sailing schedule: San Blas 1807""}]",,draft
,peacock,Peacock,1807,1807,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Peacock, 1807: Monterey 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Peacock, 1807'"", ""note"": ""sailing schedule: Monterey 1807""}]",,draft
,peacock,Peacock,1807-07-01,1807-07-01,exact,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Peacock, 1807: Santa Bárbara 1807-07-01","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Peacock, 1807'"", ""note"": ""sailing schedule: Santa Bárbara 1807-07-01""}]",,draft
,peacock,Peacock,1807,1807,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Peacock, 1807: San Diego 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Peacock, 1807'"", ""note"": ""sailing schedule: San Diego 1807""}]",,draft
,tamana,Tamana,1807,1807,year,Santa Catalina I.,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Tamana, 1807: Santa Catalina I. 1807","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Tamana, 1807'"", ""note"": ""sailing schedule: Santa Catalina I. 1807""}]",,draft
,kodiak,Kodiak,1809-08-18,1809-08-18,exact,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Kodiak, 1808-1809: Bodega 1809-08-18","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Kodiak, 1808-1809'"", ""note"": ""sailing schedule: Bodega 1809-08-18""}]",,draft
,mercury,Mercury,1809,1809,year,San Luis Obispo,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Mercury, 1809-1810: San Luis Obispo 1809","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Mercury, 1809-1810'"", ""note"": ""sailing schedule: San Luis Obispo 1809""}]",,draft
,mercury,Mercury,1809,1809,year,Refugio,alta,,,otter,arrived,offshore-presence,1,"[Ogden itinerary] Mercury, 1809-1810: Refugio 1809","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Mercury, 1809-1810'"", ""note"": ""sailing schedule: Refugio 1809""}]",,draft
,mercury,Mercury,1809,1809,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Mercury, 1809-1810: Santa Bárbara 1809","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Mercury, 1809-1810'"", ""note"": ""sailing schedule: Santa Bárbara 1809""}]",,draft
,mercury,Mercury,1809,1809,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Mercury, 1809-1810: San Quintín 1809","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Mercury, 1809-1810'"", ""note"": ""sailing schedule: San Quintín 1809""}]",,draft
,albatross,Albatross,1810,1810,year,Trinidad,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Albatross, 1810: Trinidad 1810","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Albatross, 1810'"", ""note"": ""sailing schedule: Trinidad 1810""}]",,draft
,albatross,Albatross,1810,1810,year,San Luis Obispo,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Albatross, 1810-1811: San Luis Obispo 1810","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Albatross, 1810-1811'"", ""note"": ""sailing schedule: San Luis Obispo 1810""}]",,draft
,albatross,Albatross,1810,1810,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Albatross, 1810-1811: San Quintín 1810","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Albatross, 1810-1811'"", ""note"": ""sailing schedule: San Quintín 1810""}]",,draft
,isabella,Isabella,1810,1810,year,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Isabella, 1810-1811: Bodega 1810","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Isabella, 1810-1811'"", ""note"": ""sailing schedule: Bodega 1810""}]",,draft
,o’cain,O’Cain,1809,1809,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] O’Cain, 1810-1811: San Quintín 1809","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'O’Cain, 1810-1811'"", ""note"": ""sailing schedule: San Quintín 1809""}]",,draft
,chirikov,Chirikov,1811-06-20,1811-06-20,exact,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Chirikov, 1811: Bodega 1811-06-20","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Chirikov, 1811'"", ""note"": ""sailing schedule: Bodega 1811-06-20""}]",,draft
,chirikov,Chirikov,1811,1811,year,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Chirikov, 1811-1812: Bodega 1811","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Chirikov, 1811-1812'"", ""note"": ""sailing schedule: Bodega 1811""}]",,draft
,amethyst,Amethyst,1812,1812,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Amethyst, 1812: San Quintín 1812","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Amethyst, 1812'"", ""note"": ""sailing schedule: San Quintín 1812""}]",,draft
,charon,Charon,1812,1812,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Charon, 1812: San Quintín 1812","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Charon, 1812'"", ""note"": ""sailing schedule: San Quintín 1812""}]",,draft
,katherine,Katherine,1812,1812,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Katherine, 1812: San Quintín 1812","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Katherine, 1812'"", ""note"": ""sailing schedule: San Quintín 1812""}]",,draft
,mercury,Mercury,1812,1812,year,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Mercury, 1812: Bodega 1812","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Mercury, 1812'"", ""note"": ""sailing schedule: Bodega 1812""}]",,draft
,mercury,Mercury,1812,1812,year,San Luis Obispo,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Mercury, 1812: San Luis Obispo 1812","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Mercury, 1812'"", ""note"": ""sailing schedule: San Luis Obispo 1812""}]",,draft
,mercury,Mercury,1812,1812,year,Refugio,alta,,,otter,arrived,offshore-presence,1,"[Ogden itinerary] Mercury, 1812: Refugio 1812","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Mercury, 1812'"", ""note"": ""sailing schedule: Refugio 1812""}]",,draft
,mercury,Mercury,1812,1812,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Mercury, 1812: San Quintín 1812","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Mercury, 1812'"", ""note"": ""sailing schedule: San Quintín 1812""}]",,draft
,forester,Forester,1814,1814,year,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Forester, 1814: Bodega 1814","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Forester, 1814'"", ""note"": ""sailing schedule: Bodega 1814""}]",,draft
,forester,Forester,1814,1814,year,San Luis Obispo,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Forester, 1814: San Luis Obispo 1814","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Forester, 1814'"", ""note"": ""sailing schedule: San Luis Obispo 1814""}]",,draft
,forester,Forester,1814,1814,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Forester, 1814: San Francisco 1814","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Forester, 1814'"", ""note"": ""sailing schedule: San Francisco 1814""}]",,draft
,forester,Forester,1814,1814,year,San Pedro,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Forester, 1814: San Pedro 1814","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Forester, 1814'"", ""note"": ""sailing schedule: San Pedro 1814""}]",,draft
,forester,Forester,1814,1814,year,Loreto,baja,,,otter,arrived,port-call?,1,"[Ogden itinerary] Forester, 1814-1815: Loreto 1814","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Forester, 1814-1815'"", ""note"": ""sailing schedule: Loreto 1814""}]",,draft
,forester,Forester,1814,1814,year,San Diego,alta,,,otter,arrived,offshore-presence,1,"[Ogden itinerary] Forester, 1814-1815: San Diego 1814","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Forester, 1814-1815'"", ""note"": ""sailing schedule: San Diego 1814""}]",,draft
,ilmen,Ilmen,1815,1815,year,San Pedro,alta,,,otter,arrived,offshore-presence,1,"[Ogden itinerary] Ilmen, 1815: San Pedro 1815","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Ilmen, 1815'"", ""note"": ""sailing schedule: San Pedro 1815""}]",,draft
,ilmen,Ilmen,1815,1815,year,San Luis Obispo,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Ilmen, 1815: San Luis Obispo 1815","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Ilmen, 1815'"", ""note"": ""sailing schedule: San Luis Obispo 1815""}]",,draft
,ilmen,Ilmen,1815,1815,year,Refugio,alta,,,otter,arrived,offshore-presence,1,"[Ogden itinerary] Ilmen, 1815: Refugio 1815","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Ilmen, 1815'"", ""note"": ""sailing schedule: Refugio 1815""}]",,draft
,ilmen,Ilmen,1815,1815,year,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Ilmen, 1815: Bodega 1815","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Ilmen, 1815'"", ""note"": ""sailing schedule: Bodega 1815""}]",,draft
,atala,Atala,1816,1816,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Atala, 1816: Monterey 1816","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Atala, 1816'"", ""note"": ""sailing schedule: Monterey 1816""}]",,draft
,traveller,Traveller,1816,1816,year,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Traveller, 1816-1817: Bodega 1816","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Traveller, 1816-1817'"", ""note"": ""sailing schedule: Bodega 1816""}]",,draft
,traveller,Traveller,1816,1816,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Traveller, 1816-1817: Santa Bárbara 1816","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Traveller, 1816-1817'"", ""note"": ""sailing schedule: Santa Bárbara 1816""}]",,draft
,traveller,Traveller,1816,1816,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Traveller, 1816-1817: San Diego 1816","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Traveller, 1816-1817'"", ""note"": ""sailing schedule: San Diego 1816""}]",,draft
,traveller,Traveller,1816,1816,year,San Quintín,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Traveller, 1816-1817: San Quintín 1816","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Traveller, 1816-1817'"", ""note"": ""sailing schedule: San Quintín 1816""}]",,draft
,traveller,Traveller,1816,1816,year,Loreto,baja,,,otter,arrived,port-call?,1,"[Ogden itinerary] Traveller, 1816-1817: Loreto 1816","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Traveller, 1816-1817'"", ""note"": ""sailing schedule: Loreto 1816""}]",,draft
,traveller,Traveller,1816,1816,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Traveller, 1816-1817: Monterey 1816","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Traveller, 1816-1817'"", ""note"": ""sailing schedule: Monterey 1816""}]",,draft
,traveller,Traveller,1816,1816,year,San Luis Obispo,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Traveller, 1816-1817: San Luis Obispo 1816","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Traveller, 1816-1817'"", ""note"": ""sailing schedule: San Luis Obispo 1816""}]",,draft
